Date,Category,Headline,Text
"December 02, 2019 02:23 IST",other states,Bus service to Ajanta Caves stopped due to bad road ," The State-run bus service from Aurangabad city to the world famous Ajanta Caves has been stopped due to poor condition of the key connecting road, an official said on Sunday. The pothole-ridden road has been posing problems to tourists to visit this popular UNESCO world heritage site comprising around 30 rock-cut Buddhist cave monuments. The incomplete widening work of the Aurangabad-Jalgaon highway and heavy rains during the monsoon this year have turned the commute between the two cities and to the caves a nightmare."
"December 02, 2019 00:53 IST",other states,Mass wedding ceremony to promote communal harmony, Fifteen couples tied the knot at a mass wedding ceremony organised by the Ganjam Muslim Cultural Association on Sunday in Odisha’s Berhampur as a mark of communal harmony. The newly married included 11 Muslim and four Hindu couples. The 
"December 02, 2019 04:44 IST",other states,"Minor raped, murdered in Rajasthan"," A six-year-old girl was raped and murdered in Tonk district of Rajasthan, police said on Sunday.  The girl had gone to school on Saturday and did not return till late. Her family members started looking for her and found the body at an isolated place in Kheldi village of Aligarh town, police said."
"December 02, 2019 07:57 IST",other states,Girl rescued from child marriage in Odisha," A 13-year-old girl was rescued from a child marriage in Odisha’s Ganjam due to the efforts of her teacher through social media. After getting a request online from the teacher, District Collector Vijay Amruta Kulange initiated police action to rescue the child. "
"December 02, 2019 04:47 IST",other states,Body of girl found with throat slit in Uttar Pradesh's Agra," A teenage girl was found dead with her throat slit at a village in Agra district, police said.  Police are looking for the motive and criminal responsible for the crime. No marks of sexual assault have been found on the victim’s body, Superintendent of Police (Rural West) Ravi Kumar said on Sunday."
"December 02, 2019 01:57 IST",other states,Delhi govt. rejects mercy petition in Nirbhaya case ," The Delhi government has recommended rejection of the mercy petition of one of the convicts in the Nirbhaya case, according to a senior official of the State Home Department.  The recommendation has been sent to Delhi Lieutenant Governor Anil Baijal."
"December 02, 2019 12:12 IST",other states,"No more repatriation of Brus in future, Amit Shah assures delegation "," Union Home Minister Amit Shah has assured a delegation from Mizoram that repatriation of Brus from Tripura to Mizoram would not be conducted in future as the ninth round of the process — which ended on November 30 — was the “last and final exercise”, a Zoram People’s Movement (ZPM) leader said on December 2."
"December 02, 2019 19:32 IST",other states,Delhi government maintained revenue surplus over last 5 years: CAG report on State finances ," The Delhi government has maintained a revenue surplus over the last five years, a CAG audit report on State finances tabled in the Assembly on Monday said. The audit report by the Comptroller and Auditor General (CAG), for the year ended March 2018, noted that tax revenue and non-tax revenue also registered an increase of 14.70% and 101.05% respectively over the previous year. "
"December 02, 2019 16:40 IST",other states,NCPCR seeks report from Rajasthan govt on Tonk rape and murder,  The apex child rights body NCPCR has sought an action-taken report from the Rajasthan government within seven days in the in Tonk district.  The girl had gone to school on Saturday and did not return till late. Police said her family members found the body at an isolated place in Kheldi village of Aligarh town.
"December 02, 2019 14:07 IST",other states,Yet to get financial help from Centre for cyclone ‘Bulbul’: Mamata Banerjee, West Bengal Chief Minister Mamata Banerjee on Monday said that the state is yet to receive a single penny as financial help from the Centre for cyclone ’Bulbul’-affected areas despite PM Narendra Modi’s assurance.
"December 02, 2019 22:57 IST",other states,SC stays execution of blast convict ," The Supreme Court on Monday stayed the execution of death penalty awarded to a convict in the 23-year-old case of bomb blast in a bus at Samleti in Dausa district, in which 14 persons were killed.  A Bench of Chief Justice S.A. Bobde and Justices B.R. Gavai and Surya Kant ordered that condemned convict Abdul Hameed be not executed until further orders and agreed to hear his appeal against the Rajasthan High Court judgement upholding his death penalty in the 1996 terror attack case."
"December 02, 2019 17:15 IST",other states,Punjab to create land banks in rural areas to boost industrial development," The Punjab Cabinet on Monday gave in-principle approval to amend the Punjab Village Common Land (Regulation) Rules, 1964, to create land banks in rural areas to boost industrial development. “It was, however, decided to further fine-tune the amendments to ensure that the panchayats get their dues, with all decisions to be taken on case-to-case basis, keeping their interests in view,” said an official statement. The meeting was held under the chairmanship of Chief Minister Amarinder Singh. "
"December 02, 2019 22:56 IST",other states,Truck driver held for Tonk child rape-murder , The Rajasthan police on Monday arrested a 40-year-old man on charges of rape and murder of a minor girl at Kherli village in Tonk district. The child’s body was recovered from bushes in an isolated area near the village on Sunday.
"December 02, 2019 18:34 IST",telangana,"Thief held, ₹ 5 lakh worth booty recovered "," In a joint operation, the Central Crime Station (CCS) and Mills Colony police arrested one thief and recovered ₹ 5 lakh worth gold, silver jewellery, cash and one watch from him. The culprit was identified as 40-year-old Md Rabbani alias Baba and is from Shambunipet in the city."
"December 02, 2019 22:58 IST",other states,Punjab to create land banks to boost industrial development," The Punjab Cabinet on Monday gave in-principle approval to amend the Punjab Village Common Land (Regulation) Rules, 1964, to create land banks in rural areas to boost industrial development in the State."
"December 02, 2019 18:44 IST",telangana,Congress protests against bus fare hike ," The Congress on Monday protested TRS government’s decision increasing RTC bus ticket rates . As part of the State leadership’s call to hold demonstrations against RTC fare hike, the Congress leaders took out a rallyacross the erstwhile Warangal district. "
"December 02, 2019 22:58 IST",other states,Varsity study finds more haze in central India during winter ," Central India has showed an increase in number of polluted days during winter season in recent years drawing attention to the rapid deteriorating air quality and also underlines the significance of increasing biomass burning, according to a study taken up by the University of Hyderabad (UoH)."
"December 02, 2019 19:45 IST",telangana,Farmers create flutter at grievance redressal meet , A group of aggrieved villagers from Kommepalli in Sattupalli mandal on Monday created a flutter by staging a demonstration with a pesticide bottle in front of the Zilla Parishad Office in Khammam in protest against the alleged irregularities in implementation of the Rehabilitation and Resettlement (R&R) package for the Project Affected Families (PAFs) of the JVR Opencast Project (OCP-II).
"December 02, 2019 09:33 IST",telangana,"Telangana cop, who immolated himself, dies in hospital"," A policeman of Rachakonda commissionerate, K. Narsimha, who immolated himself on November 22 reportedly dejected over his transfer, succumbed to his burns on Monday.  Fifty-five-year-old K. Narsimha was working as Assistant Sub-Inspector in Balapur police station. During a relative’s marriage, the ASI allegedly abused a police constable. A video footage of the incident got circulated and reached the higher-ups. "
